0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.262000000,0.262000000,0.262000000,0.262000000,0.262000000,1.370000000,1.370000000,1.370000000,1.370000000,1.370000000,0.304000000,0.304000000,0.304000000,0.304000000,0.304000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.062000000,0.062000000,0.062000000,0.062000000,0.062000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.152000000,0.152000000,0.152000000,0.152000000,0.152000000,0.200000000,0.200000000,0.200000000,0.200000000,0.200000000,0.138000000,0.138000000,0.138000000,0.138000000,0.138000000,0.064000000,0.064000000,0.064000000,0.064000000,0.064000000,0.088000000,0.088000000,0.088000000,0.088000000,0.088000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.082000000,0.082000000,0.082000000,0.082000000,0.082000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000
0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.262000000,0.262000000,0.262000000,0.262000000,0.262000000,1.370000000,1.370000000,1.370000000,1.370000000,1.370000000,0.304000000,0.304000000,0.304000000,0.304000000,0.304000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.062000000,0.062000000,0.062000000,0.062000000,0.062000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.152000000,0.152000000,0.152000000,0.152000000,0.152000000,0.200000000,0.200000000,0.200000000,0.200000000,0.200000000,0.138000000,0.138000000,0.138000000,0.138000000,0.138000000,0.064000000,0.064000000,0.064000000,0.064000000,0.064000000,0.088000000,0.088000000,0.088000000,0.088000000,0.088000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.082000000,0.082000000,0.082000000,0.082000000,0.082000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000
0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.262000000,0.262000000,0.262000000,0.262000000,0.262000000,1.370000000,1.370000000,1.370000000,1.370000000,1.370000000,0.304000000,0.304000000,0.304000000,0.304000000,0.304000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.062000000,0.062000000,0.062000000,0.062000000,0.062000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.152000000,0.152000000,0.152000000,0.152000000,0.152000000,0.200000000,0.200000000,0.200000000,0.200000000,0.200000000,0.138000000,0.138000000,0.138000000,0.138000000,0.138000000,0.064000000,0.064000000,0.064000000,0.064000000,0.064000000,0.088000000,0.088000000,0.088000000,0.088000000,0.088000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.082000000,0.082000000,0.082000000,0.082000000,0.082000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000
0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.262000000,0.262000000,0.262000000,0.262000000,0.262000000,1.370000000,1.370000000,1.370000000,1.370000000,1.370000000,0.304000000,0.304000000,0.304000000,0.304000000,0.304000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.062000000,0.062000000,0.062000000,0.062000000,0.062000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.152000000,0.152000000,0.152000000,0.152000000,0.152000000,0.200000000,0.200000000,0.200000000,0.200000000,0.200000000,0.138000000,0.138000000,0.138000000,0.138000000,0.138000000,0.064000000,0.064000000,0.064000000,0.064000000,0.064000000,0.088000000,0.088000000,0.088000000,0.088000000,0.088000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.082000000,0.082000000,0.082000000,0.082000000,0.082000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000
0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.262000000,0.262000000,0.262000000,0.262000000,0.262000000,1.370000000,1.370000000,1.370000000,1.370000000,1.370000000,0.304000000,0.304000000,0.304000000,0.304000000,0.304000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.062000000,0.062000000,0.062000000,0.062000000,0.062000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.152000000,0.152000000,0.152000000,0.152000000,0.152000000,0.200000000,0.200000000,0.200000000,0.200000000,0.200000000,0.138000000,0.138000000,0.138000000,0.138000000,0.138000000,0.064000000,0.064000000,0.064000000,0.064000000,0.064000000,0.088000000,0.088000000,0.088000000,0.088000000,0.088000000,0.054000000,0.054000000,0.054000000,0.054000000,0.054000000,0.082000000,0.082000000,0.082000000,0.082000000,0.082000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000
0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.068000000,0.068000000,0.068000000,0.068000000,0.068000000,0.206000000,0.206000000,0.206000000,0.206000000,0.206000000,1.342000000,1.342000000,1.342000000,1.342000000,1.342000000,0.316000000,0.316000000,0.316000000,0.316000000,0.316000000,0.146000000,0.146000000,0.146000000,0.146000000,0.146000000,0.084000000,0.084000000,0.084000000,0.084000000,0.084000000,0.112000000,0.112000000,0.112000000,0.112000000,0.112000000,0.170000000,0.170000000,0.170000000,0.170000000,0.170000000,0.232000000,0.232000000,0.232000000,0.232000000,0.232000000,0.140000000,0.140000000,0.140000000,0.140000000,0.140000000,0.060000000,0.060000000,0.060000000,0.060000000,0.060000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000
0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.068000000,0.068000000,0.068000000,0.068000000,0.068000000,0.206000000,0.206000000,0.206000000,0.206000000,0.206000000,1.342000000,1.342000000,1.342000000,1.342000000,1.342000000,0.316000000,0.316000000,0.316000000,0.316000000,0.316000000,0.146000000,0.146000000,0.146000000,0.146000000,0.146000000,0.084000000,0.084000000,0.084000000,0.084000000,0.084000000,0.112000000,0.112000000,0.112000000,0.112000000,0.112000000,0.170000000,0.170000000,0.170000000,0.170000000,0.170000000,0.232000000,0.232000000,0.232000000,0.232000000,0.232000000,0.140000000,0.140000000,0.140000000,0.140000000,0.140000000,0.060000000,0.060000000,0.060000000,0.060000000,0.060000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000
0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.068000000,0.068000000,0.068000000,0.068000000,0.068000000,0.206000000,0.206000000,0.206000000,0.206000000,0.206000000,1.342000000,1.342000000,1.342000000,1.342000000,1.342000000,0.316000000,0.316000000,0.316000000,0.316000000,0.316000000,0.146000000,0.146000000,0.146000000,0.146000000,0.146000000,0.084000000,0.084000000,0.084000000,0.084000000,0.084000000,0.112000000,0.112000000,0.112000000,0.112000000,0.112000000,0.170000000,0.170000000,0.170000000,0.170000000,0.170000000,0.232000000,0.232000000,0.232000000,0.232000000,0.232000000,0.140000000,0.140000000,0.140000000,0.140000000,0.140000000,0.060000000,0.060000000,0.060000000,0.060000000,0.060000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000
0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.068000000,0.068000000,0.068000000,0.068000000,0.068000000,0.206000000,0.206000000,0.206000000,0.206000000,0.206000000,1.342000000,1.342000000,1.342000000,1.342000000,1.342000000,0.316000000,0.316000000,0.316000000,0.316000000,0.316000000,0.146000000,0.146000000,0.146000000,0.146000000,0.146000000,0.084000000,0.084000000,0.084000000,0.084000000,0.084000000,0.112000000,0.112000000,0.112000000,0.112000000,0.112000000,0.170000000,0.170000000,0.170000000,0.170000000,0.170000000,0.232000000,0.232000000,0.232000000,0.232000000,0.232000000,0.140000000,0.140000000,0.140000000,0.140000000,0.140000000,0.060000000,0.060000000,0.060000000,0.060000000,0.060000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000
0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.068000000,0.068000000,0.068000000,0.068000000,0.068000000,0.206000000,0.206000000,0.206000000,0.206000000,0.206000000,1.342000000,1.342000000,1.342000000,1.342000000,1.342000000,0.316000000,0.316000000,0.316000000,0.316000000,0.316000000,0.146000000,0.146000000,0.146000000,0.146000000,0.146000000,0.084000000,0.084000000,0.084000000,0.084000000,0.084000000,0.112000000,0.112000000,0.112000000,0.112000000,0.112000000,0.170000000,0.170000000,0.170000000,0.170000000,0.170000000,0.232000000,0.232000000,0.232000000,0.232000000,0.232000000,0.140000000,0.140000000,0.140000000,0.140000000,0.140000000,0.060000000,0.060000000,0.060000000,0.060000000,0.060000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000,0.096000000,0.096000000,0.096000000,0.096000000,0.096000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000
0.090000000,0.090000000,0.090000000,0.090000000,0.090000000,0.060000000,0.060000000,0.060000000,0.060000000,0.060000000,0.044000000,0.044000000,0.044000000,0.044000000,0.044000000,0.186000000,0.186000000,0.186000000,0.186000000,0.186000000,0.518000000,0.518000000,0.518000000,0.518000000,0.518000000,0.298000000,0.298000000,0.298000000,0.298000000,0.298000000,0.150000000,0.150000000,0.150000000,0.150000000,0.150000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.154000000,0.154000000,0.154000000,0.154000000,0.154000000,0.174000000,0.174000000,0.174000000,0.174000000,0.174000000,0.176000000,0.176000000,0.176000000,0.176000000,0.176000000,0.122000000,0.122000000,0.122000000,0.122000000,0.122000000,0.106000000,0.106000000,0.106000000,0.106000000,0.106000000,0.074000000,0.074000000,0.074000000,0.074000000,0.074000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000
0.090000000,0.090000000,0.090000000,0.090000000,0.090000000,0.060000000,0.060000000,0.060000000,0.060000000,0.060000000,0.044000000,0.044000000,0.044000000,0.044000000,0.044000000,0.186000000,0.186000000,0.186000000,0.186000000,0.186000000,0.518000000,0.518000000,0.518000000,0.518000000,0.518000000,0.298000000,0.298000000,0.298000000,0.298000000,0.298000000,0.150000000,0.150000000,0.150000000,0.150000000,0.150000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.154000000,0.154000000,0.154000000,0.154000000,0.154000000,0.174000000,0.174000000,0.174000000,0.174000000,0.174000000,0.176000000,0.176000000,0.176000000,0.176000000,0.176000000,0.122000000,0.122000000,0.122000000,0.122000000,0.122000000,0.106000000,0.106000000,0.106000000,0.106000000,0.106000000,0.074000000,0.074000000,0.074000000,0.074000000,0.074000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000
0.090000000,0.090000000,0.090000000,0.090000000,0.090000000,0.060000000,0.060000000,0.060000000,0.060000000,0.060000000,0.044000000,0.044000000,0.044000000,0.044000000,0.044000000,0.186000000,0.186000000,0.186000000,0.186000000,0.186000000,0.518000000,0.518000000,0.518000000,0.518000000,0.518000000,0.298000000,0.298000000,0.298000000,0.298000000,0.298000000,0.150000000,0.150000000,0.150000000,0.150000000,0.150000000,0.126000000,0.126000000,0.126000000,0.126000000,0.126000000,0.154000000,0.154000000,0.154000000,0.154000000,0.154000000,0.174000000,0.174000000,0.174000000,0.174000000,0.174000000,0.176000000,0.176000000,0.176000000,0.176000000,0.176000000,0.122000000,0.122000000,0.122000000,0.122000000,0.122000000,0.106000000,0.106000000,0.106000000,0.106000000,0.106000000,0.074000000,0.074000000,0.074000000,0.074000000,0.074000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000,0.066000000
